run_id,case_name,case,viscosity,sensor,beta,cfl,nx,mode,t_max,status,reason,solution_time,variable,L1,L2,Linf,TV,undershoot,overshoot
run_0024,visc_on_sensor_p_beta_0p5_cfl_0p5_nx_501_mode_1,1,on,p,0.5,0.5,501,1,0.2,completed,completed,0.2,p,0.0034784826353776955,0.02013366713362167,0.2030324716930504,0.9517517003999999,0.0,0.0
run_0025,visc_on_sensor_rho_beta_1_cfl_0p2_nx_201_mode_1,1,on,rho,1.0,0.2,201,1,0.2,completed,completed,0.2,rho,0.008639341561313147,0.02099817000382363,0.13008651571929,0.8763067345999999,0.0,0.0
run_0025,visc_on_sensor_rho_beta_1_cfl_0p2_nx_201_mode_1,1,on,rho,1.0,0.2,201,1,0.2,completed,completed,0.2,u,0.017976070234846236,0.08903065895327407,0.837913575409203,1.8588232436,0.0,0.00029433369079701066
run_0025,visc_on_sensor_rho_beta_1_cfl_0p2_nx_201_mode_1,1,on,rho,1.0,0.2,201,1,0.2,completed,completed,0.2,p,0.007354281268888177,0.023869449746975947,0.19074132109305036,0.9034261528,0.0,0.0
run_0026,visc_on_sensor_rho_beta_1_cfl_0p2_nx_501_mode_1,1,on,rho,1.0,0.2,501,1,0.2,completed,completed,0.2,rho,0.0055792272646376425,0.01856902233425028,0.14042248981929,0.8767837966,0.0,0.0
run_0026,visc_on_sensor_rho_beta_1_cfl_0p2_nx_501_mode_1,1,on,rho,1.0,0.2,501,1,0.2,completed,completed,0.2,u,0.015644374434827513,0.10144628797426487,0.9261717272092029,1.8569574438,0.0,0.00041443329079704494
run_0026,visc_on_sensor_rho_beta_1_cfl_0p2_nx_501_mode_1,1,on,rho,1.0,0.2,501,1,0.2,completed,completed,0.2,p,0.005016572727838766,0.023608737401446922,0.20296061879305038,0.9026638471999999,0.0,0.0
run_0027,visc_on_sensor_rho_beta_1_cfl_0p5_nx_201_mode_1,1,on,rho,1.0,0.5,201,1,0.2,completed,completed,0.2,rho,0.007547649466546816,0.020193999773636437,0.13327214951929,0.8831726092000001,0.0,0.0
run_0027,visc_on_sensor_rho_beta_1_cfl_0p5_nx_201_mode_1,1,on,rho,1.0,0.5,201,1,0.2,completed,completed,0.2,u,0.01621869346966026,0.08926561335475533,0.865237189209203,1.8890025448,0.0,0.015035432590797093
run_0027,visc_on_sensor_rho_beta_1_cfl_0p5_nx_201_mode_1,1,on,rho,1.0,0.5,201,1,0.2,completed,completed,0.2,p,0.006303184470446688,0.022922018872251405,0.19463458619305038,0.9135614256000001,0.0,0.0
run_0028,visc_on_sensor_rho_beta_1_cfl_0p5_nx_501_mode_1,1,on,rho,1.0,0.5,501,1,0.2,completed,completed,0.2,rho,0.0049063136420297426,0.017685892839011053,0.14049990711929,0.8833731748000001,0.0,0.0
run_0028,visc_on_sensor_rho_beta_1_cfl_0p5_nx_501_mode_1,1,on,rho,1.0,0.5,501,1,0.2,completed,completed,0.2,u,0.013959605395152357,0.09746014707116647,0.926827625009203,1.8879989867999998,0.0,0.015097422790797066
run_0028,visc_on_sensor_rho_beta_1_cfl_0p5_nx_501_mode_1,1,on,rho,1.0,0.5,501,1,0.2,completed,completed,0.2,p,0.004333806824451354,0.022448971337715805,0.20304746739305038,0.9131504172000002,0.0,0.0
run_0029,visc_on_sensor_u_beta_1_cfl_0p2_nx_201_mode_1,1,on,u,1.0,0.2,201,1,0.2,completed,completed,0.2,rho,0.010528573748161126,0.024395368505045575,0.13821020781929,0.8763475350000001,0.0,0.0
run_0029,visc_on_sensor_u_beta_1_cfl_0p2_nx_201_mode_1,1,on,u,1.0,0.2,201,1,0.2,completed,completed,0.2,u,0.026158527003844967,0.1199866056183235,0.9073551576092029,1.8562555128,0.0,0.0005493855907970913
run_0029,visc_on_sensor_u_beta_1_cfl_0p2_nx_201_mode_1,1,on,u,1.0,0.2,201,1,0.2,completed,completed,0.2,p,0.009489330316649235,0.02986408952680408,0.20044491609305037,0.9025006584,0.0,0.0
run_0030,visc_on_sensor_u_beta_1_cfl_0p2_nx_501_mode_1,1,on,u,1.0,0.2,501,1,0.2,completed,completed,0.2,rho,0.006501603553907914,0.021240349218423382,0.14056431741929,0.8773412414000001,0.0,0.0
run_0030,visc_on_sensor_u_beta_1_cfl_0p2_nx_501_mode_1,1,on,u,1.0,0.2,501,1,0.2,completed,completed,0.2,u,0.021463505951625987,0.12336409611195101,0.927373062909203,1.8553500278,0.0,0.00012976869079706077
run_0030,visc_on_sensor_u_beta_1_cfl_0p2_nx_501_mode_1,1,on,u,1.0,0.2,501,1,0.2,completed,completed,0.2,p,0.006416438745940163,0.0281908654088875,0.20311964769305038,0.9021747156,0.0,0.0
run_0031,visc_on_sensor_u_beta_1_cfl_0p5_nx_201_mode_1,1,on,u,1.0,0.5,201,1,0.2,failed,solver returned 1,,rho,,,,,,
run_0031,visc_on_sensor_u_beta_1_cfl_0p5_nx_201_mode_1,1,on,u,1.0,0.5,201,1,0.2,failed,solver returned 1,,u,,,,,,
run_0031,visc_on_sensor_u_beta_1_cfl_0p5_nx_201_mode_1,1,on,u,1.0,0.5,201,1,0.2,failed,solver returned 1,,p,,,,,,
run_0032,visc_on_sensor_u_beta_1_cfl_0p5_nx_501_mode_1,1,on,u,1.0,0.5,501,1,0.2,failed,solver returned 1,,rho,,,,,,
run_0032,visc_on_sensor_u_beta_1_cfl_0p5_nx_501_mode_1,1,on,u,1.0,0.5,501,1,0.2,failed,solver returned 1,,u,,,,,,
run_0032,visc_on_sensor_u_beta_1_cfl_0p5_nx_501_mode_1,1,on,u,1.0,0.5,501,1,0.2,failed,solver returned 1,,p,,,,,,
run_0033,visc_on_sensor_p_beta_1_cfl_0p2_nx_201_mode_1,1,on,p,1.0,0.2,201,1,0.2,completed,completed,0.2,rho,0.00929667791627802,0.021622589969941316,0.13196017961929002,0.8763506096,0.0,0.0
run_0033,visc_on_sensor_p_beta_1_cfl_0p2_nx_201_mode_1,1,on,p,1.0,0.2,201,1,0.2,completed,completed,0.2,u,0.019740991199512264,0.09397287145447794,0.8538274651092029,1.8566136822,0.0,0.0006606230907970634
run_0033,visc_on_sensor_p_beta_1_cfl_0p2_nx_201_mode_1,1,on,p,1.0,0.2,201,1,0.2,completed,completed,0.2,p,0.007935055097287185,0.024861653491319764,0.1930264725930504,0.9024375456,0.0,0.0
run_0034,visc_on_sensor_p_beta_1_cfl_0p2_nx_501_mode_1,1,on,p,1.0,0.2,501,1,0.2,completed,completed,0.2,rho,0.005450601490258443,0.0180714991249444,0.14037243161929,0.8845755089999999,0.0,0.0
run_0034,visc_on_sensor_p_beta_1_cfl_0p2_nx_501_mode_1,1,on,p,1.0,0.2,501,1,0.2,completed,completed,0.2,u,0.01543203690382675,0.09909160243536318,0.925747441809203,1.8556672570000001,0.0,0.00026016659079708404
