TITLE = "Riemann numerical vs exact"
VARIABLES = "x", "rho", "u", "p"
ZONE T="Numerical", I=501, F=POINT
5.620000000000001e-01 3.080709740000000e-02 1.438714144000000e-01 4.044041600000000e-03
5.639999999999999e-01 3.134453230000000e-02 1.500576574000000e-01 4.109733100000000e-03
5.659999999999999e-01 3.190293550000000e-02 1.564268490000000e-01 4.179518200000000e-03
5.679999999999999e-01 3.248179230000000e-02 1.629598089000000e-01 4.253280300000000e-03
5.700000000000000e-01 3.308110590000000e-02 1.696454315000000e-01 4.331008100000000e-03
5.720000000000000e-01 3.370166010000000e-02 1.764832903000000e-01 4.412841500000000e-03
5.740000000000000e-01 3.434501880000000e-02 1.834825992000000e-01 4.499069800000000e-03
5.760000000000000e-01 3.501335880000000e-02 1.906592017000000e-01 4.590100700000000e-03
5.780000000000000e-01 3.570924570000000e-02 1.980321349000000e-01 4.686419200000000e-03
5.800000000000000e-01 3.643541830000000e-02 2.056206422000000e-01 4.788548600000000e-03
5.820000000000000e-01 3.719461110000000e-02 2.134419450000000e-01 4.897019400000000e-03
5.840000000000000e-01 3.798942150000000e-02 2.215097729000000e-01 5.012345800000000e-03
5.860000000000000e-01 3.882221560000000e-02 2.298335183000000e-01 5.135009200000000e-03
5.880000000000000e-01 3.969506400000000e-02 2.384178540000000e-01 5.265447500000000e-03
5.900000000000000e-01 4.060969920000000e-02 2.472626623000000e-01 5.404046900000000e-03
5.920000000000000e-01 4.156748370000000e-02 2.563631501000000e-01 5.551136600000000e-03
5.940000000000000e-01 4.256938590000000e-02 2.657100686000000e-01 5.706983200000000e-03
5.960000000000000e-01 4.361595850000000e-02 2.752899944000000e-01 5.871785900000000e-03
5.980000000000000e-01 4.470732240000000e-02 2.850856741000000e-01 6.045672100000000e-03
6.000000000000000e-01 4.584315910000000e-02 2.950764569000000e-01 6.228693600000000e-03
6.020000000000000e-01 4.702271800000000e-02 3.052388505000000e-01 6.420826400000000e-03
