run_id,case_name,case,viscosity,sensor,beta,cfl,nx,mode,t_max,status,reason,solution_time,variable,L1,L2,Linf,TV,undershoot,overshoot
run_0013,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_101_mode_1,2,on,u,0.25,0.2,101,1,0.16,completed,completed,0.16,rho,0.0464874029000897,0.13982169791887455,0.7487368088124511,2.1258145818,0.002741022066228893,0.11202790248754901
run_0013,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_101_mode_1,2,on,u,0.25,0.2,101,1,0.16,completed,completed,0.16,u,0.04594866047525722,0.18262995820973213,1.380494465806355,2.6800618499999995,0.0,0.08996185849364502
run_0013,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_101_mode_1,2,on,u,0.25,0.2,101,1,0.16,completed,completed,0.16,p,0.06504134266253245,0.2555184482009166,1.79570169114242,3.628672306000001,0.0,0.0
run_0014,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_201_mode_1,2,on,u,0.25,0.2,201,1,0.16,completed,completed,0.16,rho,0.03796304975031703,0.1336051973273742,0.8021091618124511,2.1670283932,0.01176286296622886,0.09740829598754885
run_0014,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_201_mode_1,2,on,u,0.25,0.2,201,1,0.16,completed,completed,0.16,u,0.042769733963829444,0.20641993495024397,1.5237002783063551,2.6347339454000003,0.0,0.07190066579364496
run_0014,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_201_mode_1,2,on,u,0.25,0.2,201,1,0.16,completed,completed,0.16,p,0.057213392467551624,0.27014712062137575,1.89191629624242,3.5427555206,0.0,0.0
run_0015,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_501_mode_1,2,on,u,0.25,0.2,501,1,0.16,completed,completed,0.16,rho,0.02928404782974926,0.1256406399586644,0.8040843599124511,2.2744663517,0.0452895611662289,0.09758121448754897
run_0015,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_501_mode_1,2,on,u,0.25,0.2,501,1,0.16,completed,completed,0.16,u,0.03839872321261091,0.21144751332395972,1.528722583906355,2.6101181453999995,0.0,0.0725245340936449
run_0015,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_501_mode_1,2,on,u,0.25,0.2,501,1,0.16,completed,completed,0.16,p,0.04879872735859101,0.2677998049603282,1.8950976339424201,3.5108467724,0.0,0.0
run_0016,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_1001_mode_1,2,on,u,0.25,0.2,1001,1,0.16,completed,completed,0.16,rho,0.02583053237837255,0.1210928492938948,0.804084535312451,2.441112222400001,0.08414054626622891,0.10293036488754903
run_0016,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_1001_mode_1,2,on,u,0.25,0.2,1001,1,0.16,completed,completed,0.16,u,0.03687802759757614,0.2127368192409115,1.528723027606355,2.59650727,0.0,0.07651123729364495
run_0016,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_1001_mode_1,2,on,u,0.25,0.2,1001,1,0.16,completed,completed,0.16,p,0.04589093344977451,0.26656649867877474,1.89509791444242,3.494723154599998,0.0,0.0
run_0017,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_101_mode_1,2,on,u,0.25,0.5,101,1,0.16,completed,completed,0.16,rho,0.04170046882944201,0.12842129515161507,0.729830126312451,2.2731085553,0.022127545566228868,0.12058432118754903
run_0017,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_101_mode_1,2,on,u,0.25,0.5,101,1,0.16,completed,completed,0.16,u,0.040247871949463984,0.16120355930906133,1.327815072306355,2.8155742972000004,0.0,0.10939242069364497
run_0017,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_101_mode_1,2,on,u,0.25,0.5,101,1,0.16,completed,completed,0.16,p,0.05839604437957508,0.22870964116685832,1.75739774024242,3.8663610232999996,0.0,0.0
run_0018,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_201_mode_1,2,on,u,0.25,0.5,201,1,0.16,completed,completed,0.16,rho,0.0323959616207644,0.11982917343395785,0.8002339968124511,2.3942687178999997,0.043255226766228894,0.12685287078754892
run_0018,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_201_mode_1,2,on,u,0.25,0.5,201,1,0.16,completed,completed,0.16,u,0.03528523754636953,0.18153175604667346,1.518901655206355,2.8051188473999997,0.0,0.11746243879364493
run_0018,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_201_mode_1,2,on,u,0.25,0.5,201,1,0.16,completed,completed,0.16,p,0.04779009002431446,0.23937268409474322,1.88886328374242,3.8812670755999985,0.0,0.0
run_0019,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_501_mode_1,2,on,u,0.25,0.5,501,1,0.16,completed,completed,0.16,rho,0.024537802879311066,0.11142080670366172,0.8040830462124511,2.4408711268999994,0.06340108556622887,0.12886346318754893
run_0019,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_501_mode_1,2,on,u,0.25,0.5,501,1,0.16,completed,completed,0.16,u,0.0299717224165509,0.18342839571631644,1.528719261906355,2.7688764288,0.0,0.11715398139364486
run_0019,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_501_mode_1,2,on,u,0.25,0.5,501,1,0.16,completed,completed,0.16,p,0.038489834637266046,0.23322683192294638,1.89509553364242,3.8341848369000004,0.0,0.0
run_0020,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_1001_mode_1,2,on,u,0.25,0.5,1001,1,0.16,completed,completed,0.16,rho,0.020905915836129666,0.10573178112068547,0.804084535312451,2.5737389346,0.0940804641662289,0.13265312168754884
run_0020,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_1001_mode_1,2,on,u,0.25,0.5,1001,1,0.16,completed,completed,0.16,u,0.027970966151108164,0.18310082353211468,1.528723027606355,2.748139467,0.0,0.12058991029364496
run_0020,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_1001_mode_1,2,on,u,0.25,0.5,1001,1,0.16,completed,completed,0.16,p,0.035009553730031354,0.2299362841994612,1.89509791444242,3.8085653433999997,0.0,0.0
run_0021,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_101_mode_1,2,on,u,0.25,0.8,101,1,0.16,completed,completed,0.16,rho,0.0380251463559407,0.11378132681692613,0.660917959512451,2.6716771513,0.09606175526622887,0.15071196298754885
run_0021,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_101_mode_1,2,on,u,0.25,0.8,101,1,0.16,completed,completed,0.16,u,0.03337016459762278,0.1250893844747988,1.136642531606355,3.1556371496,0.0,0.16162720419364507
