run_id,case_name,case,viscosity,sensor,beta,cfl,nx,mode,t_max,status,reason,solution_time,variable,L1,L2,Linf,TV,undershoot,overshoot
run_0015,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_501_mode_1,5,on,u,0.25,0.2,501,1,0.2,completed,completed,0.2,rho,0.0030687739212070897,0.013477343498563258,0.17345120444530882,0.8204623668,0.004822331825819703,0.0
run_0015,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_501_mode_1,5,on,u,0.25,0.2,501,1,0.2,completed,completed,0.2,u,0.0025365851004148766,0.005787412084300415,0.02288166389880808,0.7427591314,0.0,0.0
run_0015,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_501_mode_1,5,on,u,0.25,0.2,501,1,0.2,completed,completed,0.2,p,0.0013419041822202151,0.003053001505643996,0.016758669599999998,0.4126005639999999,0.005829512360527811,0.0
run_0016,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_1001_mode_1,5,on,u,0.25,0.2,1001,1,0.2,completed,completed,0.2,rho,0.0015730448711090638,0.009699392707039952,0.18111627144530884,0.8209359779999996,0.0033622695258196944,0.0
run_0016,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_1001_mode_1,5,on,u,0.25,0.2,1001,1,0.2,completed,completed,0.2,u,0.0012826901204856856,0.00314367019359329,0.014322325454937002,0.7279607196,0.0,0.0
run_0016,visc_on_sensor_u_beta_0p25_cfl_0p2_nx_1001_mode_1,5,on,u,0.25,0.2,1001,1,0.2,completed,completed,0.2,p,0.0006821012269106867,0.0016986092217325997,0.011837432967385986,0.4064950772,0.004068892960527815,0.0
run_0017,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_101_mode_1,5,on,u,0.25,0.5,101,1,0.2,completed,completed,0.2,rho,0.010934115106537296,0.025393141612406793,0.17472732914530886,0.8791487122999999,0.013549473125819722,0.0
run_0017,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_101_mode_1,5,on,u,0.25,0.5,101,1,0.2,completed,completed,0.2,u,0.011690032370525358,0.021865499457331437,0.08232341624993611,0.8718721705,0.0,0.0
run_0017,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_101_mode_1,5,on,u,0.25,0.5,101,1,0.2,completed,completed,0.2,p,0.005949865076374947,0.010698254789161749,0.03336440647393113,0.4674588684,0.01625571686052779,0.0
run_0018,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_201_mode_1,5,on,u,0.25,0.5,201,1,0.2,completed,completed,0.2,rho,0.006507419832305493,0.020221708436544066,0.19059162934530882,0.8595125725999999,0.009924143025819732,0.0
run_0018,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_201_mode_1,5,on,u,0.25,0.5,201,1,0.2,completed,completed,0.2,u,0.005983133694293781,0.012184540628352298,0.04601336134993611,0.8228974816000001,0.0,0.0
run_0018,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_201_mode_1,5,on,u,0.25,0.5,201,1,0.2,completed,completed,0.2,p,0.0030814227638768276,0.006093066714536361,0.022446408899999992,0.4471707010000001,0.011954880960527825,0.0
run_0019,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_501_mode_1,5,on,u,0.25,0.5,501,1,0.2,completed,completed,0.2,rho,0.002685525588249008,0.012327122987790167,0.17605372314530887,0.8430651157999998,0.006315908325819741,0.0
run_0019,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_501_mode_1,5,on,u,0.25,0.5,501,1,0.2,completed,completed,0.2,u,0.002429562472113836,0.005505693664384316,0.020895632549936122,0.7723223779999999,0.0,0.0
run_0019,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_501_mode_1,5,on,u,0.25,0.5,501,1,0.2,completed,completed,0.2,p,0.0012648325383710867,0.0028335465663217835,0.015535609800000016,0.42584683099999987,0.007629485760527799,0.0
run_0020,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_1001_mode_1,5,on,u,0.25,0.5,1001,1,0.2,completed,completed,0.2,rho,0.0014272499458182657,0.009144874238639264,0.1868042222453088,0.8638761141999999,0.004550870725819722,0.0
run_0020,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_1001_mode_1,5,on,u,0.25,0.5,1001,1,0.2,completed,completed,0.2,u,0.0012170114582993195,0.002991618631635431,0.014428605701191921,0.7492884786,0.0,0.0
run_0020,visc_on_sensor_u_beta_0p25_cfl_0p5_nx_1001_mode_1,5,on,u,0.25,0.5,1001,1,0.2,completed,completed,0.2,p,0.0006365242069559803,0.0015679387009647197,0.01094012196738603,0.4160368779999998,0.005503798060527809,0.0
run_0021,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_101_mode_1,5,on,u,0.25,0.8,101,1,0.2,completed,completed,0.2,rho,0.009616160466318765,0.02261480090487704,0.17759282644530883,1.0044015901999999,0.017194461625819724,0.0
run_0021,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_101_mode_1,5,on,u,0.25,0.8,101,1,0.2,completed,completed,0.2,u,0.01155944547700152,0.021107568636714626,0.07445540694993613,0.9683103024,0.0,0.0
run_0021,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_101_mode_1,5,on,u,0.25,0.8,101,1,0.2,completed,completed,0.2,p,0.005733979315164388,0.010058484162910485,0.030049290473931123,0.5111926802,0.02060732666052778,0.0
run_0022,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_201_mode_1,5,on,u,0.25,0.8,201,1,0.2,completed,completed,0.2,rho,0.005516133816485518,0.018174859964582096,0.2002621113453088,0.931310808,0.013073536925819695,0.0
run_0022,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_201_mode_1,5,on,u,0.25,0.8,201,1,0.2,completed,completed,0.2,u,0.005900679513781861,0.011850733738830076,0.04184397710119191,0.9147991354,0.0,0.0
run_0022,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_201_mode_1,5,on,u,0.25,0.8,201,1,0.2,completed,completed,0.2,p,0.002961005817184225,0.005732525084615878,0.020034113500000006,0.4889623033999999,0.015724272160527797,0.0
run_0023,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_501_mode_1,5,on,u,0.25,0.8,501,1,0.2,completed,completed,0.2,rho,0.0024297678385967777,0.011285760828126575,0.18472505364530878,0.9386312422000002,0.008593608525819696,0.0
run_0023,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_501_mode_1,5,on,u,0.25,0.8,501,1,0.2,completed,completed,0.2,u,0.002364983928670669,0.005445197697685223,0.027372702101191915,0.8414764846,0.0,0.0
run_0023,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_501_mode_1,5,on,u,0.25,0.8,501,1,0.2,completed,completed,0.2,p,0.001199093509171483,0.0026812260273800354,0.013799661399999996,0.4578703984000001,0.010367999560527807,0.0
run_0024,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_1001_mode_1,5,on,u,0.25,0.8,1001,1,0.2,completed,completed,0.2,rho,0.001419307575372769,0.008965247763486792,0.19774999484530886,1.0150298943999996,0.006340135625819698,0.0
run_0024,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_1001_mode_1,5,on,u,0.25,0.8,1001,1,0.2,completed,completed,0.2,u,0.0011707282255582064,0.0030268292743191247,0.020143497401191923,0.8021078504000001,0.0,0.0
run_0024,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_1001_mode_1,5,on,u,0.25,0.8,1001,1,0.2,completed,completed,0.2,p,0.0005963454711449379,0.0015008681019105788,0.009669116967386038,0.4405975813999997,0.007659985760527788,0.0
run_0025,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_101_mode_1,5,on,p,0.25,0.2,101,1,0.2,completed,completed,0.2,rho,0.011703521798131122,0.02619398407473597,0.16404599794530883,0.8466861402000001,0.012289799425819703,0.0
run_0025,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_101_mode_1,5,on,p,0.25,0.2,101,1,0.2,completed,completed,0.2,u,0.011926817197430007,0.022918392479411295,0.08624024104993613,0.8213317185,0.0,0.0
run_0025,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_101_mode_1,5,on,p,0.25,0.2,101,1,0.2,completed,completed,0.2,p,0.0061480120381116115,0.011362838321049746,0.03501912247393113,0.4434794274000001,0.014740702160527808,0.0
run_0026,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_201_mode_1,5,on,p,0.25,0.2,201,1,0.2,completed,completed,0.2,rho,0.00694445582307781,0.020679854234391896,0.1816284780453088,0.8303574405999999,0.00848262872581973,0.0
run_0026,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_201_mode_1,5,on,p,0.25,0.2,201,1,0.2,completed,completed,0.2,u,0.006196377909021535,0.012823813347692453,0.048246697149936124,0.7774870054,0.0,0.0
run_0026,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_201_mode_1,5,on,p,0.25,0.2,201,1,0.2,completed,completed,0.2,p,0.0032358679922715487,0.006531946143158252,0.02398258860000002,0.4258500664000001,0.010222648760527808,0.0
run_0027,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_501_mode_1,5,on,p,0.25,0.2,501,1,0.2,completed,completed,0.2,rho,0.002930864728237881,0.012797472571191933,0.16671203614530883,0.8194233279999997,0.005056178825819713,0.0
run_0027,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_501_mode_1,5,on,p,0.25,0.2,501,1,0.2,completed,completed,0.2,u,0.002551235082394886,0.0058141769340878105,0.02236418719880809,0.7421975156,0.0,0.0
run_0027,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_501_mode_1,5,on,p,0.25,0.2,501,1,0.2,completed,completed,0.2,p,0.0013493507715605301,0.0030700102708838086,0.01666921090000001,0.41178428239999976,0.006111314660527778,0.0
run_0028,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_1001_mode_1,5,on,p,0.25,0.2,1001,1,0.2,completed,completed,0.2,rho,0.0015211101068711673,0.009283560753393524,0.17643653104530888,0.8293021306000002,0.00345893982581974,0.0
run_0028,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_1001_mode_1,5,on,p,0.25,0.2,1001,1,0.2,completed,completed,0.2,u,0.001290157572133241,0.003157618097860968,0.014255007254937002,0.727394202,0.0,0.0
run_0028,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_1001_mode_1,5,on,p,0.25,0.2,1001,1,0.2,completed,completed,0.2,p,0.0006865868537369644,0.001708605099324936,0.011782361267386021,0.4059161926000001,0.004185593560527778,0.0
run_0029,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_101_mode_1,5,on,p,0.25,0.5,101,1,0.2,completed,completed,0.2,rho,0.010320673808537299,0.023643862482637813,0.16509817474530886,0.8791438403000003,0.015501303525819743,0.0
run_0029,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_101_mode_1,5,on,p,0.25,0.5,101,1,0.2,completed,completed,0.2,u,0.011917127018977684,0.022288716161709635,0.08136988714993612,0.8818492776,0.0,0.0
run_0029,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_101_mode_1,5,on,p,0.25,0.5,101,1,0.2,completed,completed,0.2,p,0.006021059945164387,0.010819633153723073,0.032960573773931134,0.4700545326000001,0.018581639060527788,0.0
run_0030,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_201_mode_1,5,on,p,0.25,0.5,201,1,0.2,completed,completed,0.2,rho,0.006191241411218172,0.019216001246863276,0.1871100181453088,0.8588068420000002,0.011232874125819747,0.0
run_0030,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_201_mode_1,5,on,p,0.25,0.5,201,1,0.2,completed,completed,0.2,u,0.006084200720758023,0.012402398951004596,0.04503242944993613,0.8300403,0.0,0.0
run_0030,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_201_mode_1,5,on,p,0.25,0.5,201,1,0.2,completed,completed,0.2,p,0.0031156466753944987,0.0061539418244135145,0.022374066699999973,0.4490300827999999,0.013522188460527829,0.0
